lot_address,road_address,mart_name,mart_type,longitude,latitude
서울특별시 성동구 용답동 234번지 한국자동차매매센터,"서울특별시 성동구 자동차시장1길 70 (용답동, 장안평중고자동차시장)",자동차매매센타,전문점,127.063370867505,37.560210702927264
서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,"서울특별시 성동구 독서당로 160, 한남하이츠아파트 (옥수동)",한남하이츠상가,구분없음,127.01126777163644,37.53973981690442
서울특별시 성동구 행당동 347번지 행당동 대림아파트,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",대림리빙프라자,그 밖의 대규모점포,127.02422842144254,37.55790166673219
서울특별시 강동구 천호동 563호   ,,동아코아,쇼핑센터,127.12299203254936,37.54127075136027
서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",한진종합상가,그 밖의 대규모점포,127.02631735663064,37.55588045038522
서울특별시 성동구 성수동2가 289번지 4호,서울특별시 성동구 아차산로7길 28 (성수동2가),(주)인트램,그 밖의 대규모점포,127.05256563272752,37.54754752773186
서울특별시 성동구 마장동 510번지 3호 일대,"서울특별시 성동구 마장로31길 40 (마장동,일대)",마장축산물시장,시장,127.03552114391518,37.56974326971218
서울특별시 성동구 왕십리도선동 69번지,서울특별시 성동구 무학로6길 50 (도선동),성동삼성쉐르빌상가,그 밖의 대규모점포,127.03204634164808,37.56439311485288
서울특별시 성동구 행당동 168번지 1호,서울특별시 성동구 왕십리광장로 17 (행당동),(주)이마트 왕십리점,대형마트,127.03516008467312,37.56368446474169
서울특별시 성동구 행당동 168번지 151호 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 (행당동)",ENTER-6,그 밖의 대규모점포,127.0354917873672,37.56128897122646
서울특별시 성동구 금호동3가 1331번지,서울특별시 성동구 동호로 100 (금호동3가),홈플러스(주) 익프스레스 금호2점,구분없음,127.01354890324777,37.549963036494745
서울특별시 성동구 금호동1가 481번지 5호,서울특별시 성동구 행당로 6 (금호동1가),홈플러스(주) 익스프레스 금호점,구분없음,127.01796103094507,37.55452218412229
서울특별시 성동구 성수동1가 656-1208 성수만세주유소,"서울특별시 성동구 왕십리로 109, 성수만세주유소 1층 (성수동1가)",GS THE FRESG 서울숲점,구분없음,127.04136554667328,37.54753491852543
서울특별시 성동구 성수1가1동 72번지 91호,서울특별시 성동구 뚝섬로 345 (성수동1가),홈플러스(주)익스프레스 성수점,구분없음,127.046230533587,37.54094415529256
서울특별시 성동구 금호동1가 128번지 1호,서울특별시 성동구 행당로 35 (금호동1가),금북시장,그 밖의 대규모점포,127.02058300949798,37.55597319554249
서울특별시 성동구 금호동4가 548번지 1호,서울특별시 성동구 독서당로 302 (금호동4가),금호종합시장,그 밖의 대규모점포,127.01967346212282,37.547810111048655
서울특별시 성동구 성수동2가 333번지 16호,서울특별시 뚝섬로 379,(주)이마트 성수점,대형마트,127.05010800406842,37.53970992960027
서울특별시 성동구 마장동 439번지 1호,서울특별시 성동구 마장로35길 68 (마장동),토우마트마축일시장,그 밖의 대규모점포,127.03838325296604,37.570655524304485
서울특별시 성동구 성수1가1동 14번지 17호,서울특별시 성동구 아차산로 41 (성수동1가),홈플러스(주)익스프레스 뚝섬점,구분없음,127.04607672712754,37.546965530751216
서울특별시 성동구 옥수동 191번지 3호,서울특별시 성동구 한림말길 56 (옥수동),GS수퍼 성동옥수점,구분없음,127.01444357164944,37.54095081861693
서울특별시 성동구 행당동 155번지 1호 서울숲 더샵,"서울특별시 성동구 왕십리로 241 (행당동, 서울숲 더샵)",노브랜드 엔터식스한양대점,구분없음,127.0373009510374,37.55648525821891
서울특별시 성동구 성수동1가 656-1208 성수만세주유소,"서울특별시 성동구 왕십리로 109, 성수만세주유소 (성수동1가)",홈플러스익스프레스 뚝섬2점,구분없음,127.04136554667328,37.54753491852543
서울특별시 성동구 하왕십리동 1070 센트라스상가 L동 B102호,"서울특별시 성동구 왕십리로 410, L동 지하1층 B102, B103호 (하왕십리동, 센트라스)",GS THE FRESH 성동센트라스점,구분없음,127.02475652676304,37.56611043354589
서울특별시 성동구 성수동2가 231번지 1호,,성동마트,그 밖의 대규모점포,127.05742221512696,37.53783702163715
서울특별시 성동구 성수동2가 335번지,서울특별시 성동구 성수이로 32-15 (성수동2가),뚝도시장,시장,127.05192939305908,37.53780033705977
서울특별시 성동구 금호동3가 332번지,서울특별시 성동구 독서당로 303-11 (금호동3가),금남시장,시장,127.01984305384102,37.548564936605125
서울특별시 광진구 자양동 44번지 2호,서울특별시 광진구 뚝섬로 491 (자양동),노룬산시장,그 밖의 대규모점포,127.06197240065212,37.53648691573683
서울특별시 광진구 자양동 6번지 20호,서울특별시 광진구 아차산로30길 39 (자양동),조양시장,그 밖의 대규모점포,127.0644999733416,37.53889096101888
서울특별시 광진구 중곡동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),중곡제일시장,그 밖의 대규모점포,127.07842352365262,37.56391829866956
서울특별시 광진구 군자동 503번지,서울특별시 광진구 광나루로 369 (군자동),파크에비뉴,그 밖의 대규모점포,127.06819694269768,37.54843787986941
서울특별시 광진구 중곡1동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),(주)이마트에브리데이 중곡동점,구분없음,127.07842352365262,37.56391829866956
서울특별시 광진구 중곡4동 93번지 2호,서울특별시 광진구 용마산로 10 (중곡동),홈플러스익스프레스 중곡2점,구분없음,127.08593052471969,37.55454619100133
서울특별시 광진구 중곡2동 157번지 1호,서울특별시 광진구 능동로 314 (중곡동),홈플러스(주)익스프레스 중곡점,구분없음,127.07714215502853,37.55762633800754
서울특별시 광진구 중곡동 79번지 13호,서울특별시 광진구 영화사로 12 (중곡동),신성종합시장,그 밖의 대규모점포,127.08558573590584,37.55799510803415
서울특별시 광진구 자양동 602호,서울특별시 광진구 자양번영로6길 20 (자양동),자양종합시장,그 밖의 대규모점포,127.07354571917408,37.53199409392323
서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),테크노-마트21,그 밖의 대규모점포,127.0928747623562,37.53569970282162
서울특별시 광진구 자양동 663번지 21  호,서울특별시 광진구 자양로5길 33 (자양동),프라젠 스파,그 밖의 대규모점포,127.0812634021116,37.53090624772537
서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),롯데쇼핑(주)롯데마트 강변점,대형마트,127.0928747623562,37.53569970282162
서울특별시 광진구 자양동 17번지 1호,서울특별시 광진구 아차산로 200 (자양동),커먼그라운드,그 밖의 대규모점포,127.06305960261648,37.54115164994919
서울특별시 광진구 화양동 10번지 1호,서울특별시 광진구 능동로13길 39 (화양동),한아름시장,그 밖의 대규모점포,127.0670102433251,37.54350264661168
서울특별시 광진구 중곡동 229번지 15호,서울특별시 광진구 능동로47길 30 (중곡동),광성시장,그 밖의 대규모점포,127.07824769891263,37.56359763200503
서울특별시 광진구 구의동 546번지 1호,서울특별시 광진구 강변역로 50 (구의동),동서울터미널상가,복합쇼핑몰,127.09069544805536,37.53391763152814
서울특별시 광진구 광장동 484호,서울특별시 광진구 광나루로 635 (광장동),현대종합상가,그 밖의 대규모점포,127.09571426354492,37.54062083838449
서울특별시 광진구 구의동 611호,서울특별시 광진구 광나루로56길 34 (구의동),구의현대종합상가,그 밖의 대규모점포,127.09298400951184,37.5386274742487
서울특별시 광진구 구의동 631번지 1호,서울특별시 광진구 광나루로56길 63 (구의동),프라임프라자상가,그 밖의 대규모점포,127.0947310110651,37.53739770605889
서울특별시 광진구 구의2동 49번지 4호,서울특별시 광진구 자양로 293 (구의동),롯데 FRESH 아차산점,구분없음,127.0892866617378,37.55197768452067
서울특별시 광진구 구의3동 212번지 2호,서울특별시 광진구 아차산로 473 (구의동),홈플러스익스프레스 구의2점,구분없음,127.09137971465924,37.540533616927576
서울특별시 광진구 중곡2동 41번지 1호,서울특별시 광진구 긴고랑로 60 (중곡동),롯데쇼핑(주)롯데슈퍼 중곡점,구분없음,127.07979180755548,37.56189982308354
서울특별시 광진구 구의1동 236번지 53호,서울특별시 광진구 자양로 168 (구의동),홈플러스(주)익스프레스 구의점,구분없음,127.0816382146634,37.54260436091579
서울특별시 광진구 구의동 66번지 28호,서울특별시 광진구 광나루로 531-5 (구의동),구의시장,그 밖의 대규모점포,,
서울특별시 광진구 군자동 361번지 6호,,화양시장,그 밖의 대규모점포,,
서울특별시 광진구 광장동 145번지 8호,서울특별시 광진구 아차산로 635 (광장동),워커힐상가,그 밖의 대규모점포,127.10366135771272,37.550524875009046
서울특별시 광진구 구의3동 218번지 14호 나동,서울특별시 광진구 아차산로 450 (구의동),롯데쇼핑(주)롯데슈퍼 구의점,구분없음,127.08940738323452,37.5385752465363
서울특별시 광진구 자양동 227번지 7호,서울특별시 광진구 아차산로 272 (자양동),(주)이마트 자양점,대형마트,127.06974203287464,37.53780313525986
서울특별시 광진구 구의동 236-53 광진 더프레236,"서울특별시 광진구 자양로 168, 102호 (구의동, 광진 더프레236)",GS THE FRESH 광진구의점,구분없음,127.0816382146634,37.54260436091579
서울특별시 광진구 자양동 227번지 342호 롯데백화점 스타시티점,서울특별시 광진구 능동로 92 (자양동),롯데백화점 건대스타시티점,백화점,127.06824670604944,37.53878862240545
서울특별시 동대문구 용두동 33번지 1호,서울특별시 동대문구 천호대로 133 (용두동),홈플러스(주) 동대문점,대형마트,127.03589897942808,37.57451022953594
서울특별시 동대문구 신설동 109번지 5호,서울특별시 동대문구 천호대로4길 21 (신설동),서울풍물시장,그 밖의 대규모점포,127.02264835264404,37.5728315903354
서울특별시 동대문구 장안동 580번지,서울특별시 동대문구 한천로 42 (장안동),장안위더스빌,그 밖의 대규모점포,127.05929113822478,37.566273700919936
서울특별시 동대문구 이문동 292번지 10호,서울특별시 동대문구 이문로 136 (이문동),이마트에브리데이 이문점,복합쇼핑몰,127.05900468022875,37.59848835511636
서울특별시 동대문구 제기동 1140번지 5호,서울특별시 동대문구 왕산로 117 (제기동),불로장생타워,전문점,127.03362038979752,37.57852308777503
서울특별시 동대문구 용두동 787번지 동의보감타워,,건강백화점 동의보감,전문점,127.03478462857944,37.577797051463136
서울특별시 동대문구 이문1동 292번지 10호 (주)이문종합상가 이문동웰츠타워,,대규모점포 개설등록,그 밖의 대규모점포,127.05900468022875,37.59848835511636
서울특별시 동대문구 장안동 108-5,서울특별시 동대문구 한천로 190(장안동),전곡시장,시장,127.0656783323447,37.57788463981047
서울특별시 동대문구 휘경동 151-3,서울특별시 동대문구 휘경로 53(휘경동),이경시장,시장,127.0631415735198,37.59460577171887
서울특별시 동대문구 이문동 292번지 10호,서울특별시 동대문구 이문로 136 (이문동),이문제일시장,시장,127.05900468022875,37.59848835511636
서울특별시 동대문구 제기동 892번지 71호,서울특별시 동대문구 왕산로 109 (제기동),한솔동의보감,전문점,127.03271014758452,37.57856145602474
서울특별시 동대문구 장안동 368번지 1호,서울특별시 동대문구 답십리로 288 (장안동),(주)형지쇼핑 아트몰링 장안점,그 밖의 대규모점포,127.0694991041825,37.57192621558758
서울특별시 동대문구 회기동 346번지 18호,서울특별시 동대문구  이문로  37 (회기동),베라체캠퍼스 에비뉴,그 밖의 대규모점포,127.05316677521913,37.59081803158585
서울특별시 광진구 자양동 680-63 판매시설,"서울특별시 광진구 아차산로 402, 판매시설 (자양동)",자양1재정비촉진구역 도시정비형 재개발사업 판매시설,쇼핑센터,127.08581183360609,37.5353968207052
서울특별시 광진구 능동 234-1,"서울특별시 광진구 천호대로112길 25, 1층 (능동)",GS THE FRESH 광진능동점,대형마트,127.07834798695504,37.55491762116085
서울특별시 동대문구 전농1동 591번지 53호,서울특별시 동대문구 왕산로 214 (전농동),롯데쇼핑(주)롯데마트 청량리점,대형마트,127.04410236002587,37.58097729495557
