school_name,school_level,lot_address,road_address,latitude,longitude
성문중학교,중학교,경기도 안양시 만안구 안양동 501-28,경기도 안양시 만안구 성결대학로64번길 9,37.37984308,126.9246852
익산한벌초등학교,초등학교,전북특별자치도 익산시 부송동 1204,전북특별자치도 익산시 부송1로 115,35.95887949,126.9945279
인천마전초등학교,초등학교,인천광역시 서구 마전동 999-12,인천광역시 서구 완정로34번길 23,37.59749871,126.6709335
연성중학교,중학교,인천광역시 연수구 동춘동 923-7,인천광역시 연수구 원인재로 105,37.40899233,126.6773207
인천상정고등학교,고등학교,인천광역시 부평구 십정동 136-4,인천광역시 부평구 경원대로 1109,37.48070089,126.6961796
진남중학교,중학교,광주광역시 남구 노대동 828,광주광역시 남구 노대실로41번길 21,35.1067586,126.908715
용담중학교,중학교,전북특별자치도 진안군 용담면 송풍리 1002,전북특별자치도 진안군 용담면 안용로 1005,35.9652011,127.5185427
경북골프경영고등학교,고등학교,경상북도 청송군 부남면 대전리 654,경상북도 청송군 부남면 대전로 66,36.34142109,129.0603993
나산초등학교,초등학교,경기도 용인시 기흥구 보라동 613,경기도 용인시 기흥구 한보라1로43번길 8,37.25030665,127.1093855
한국과학기술고등학교,고등학교,경상남도 창녕군 고암면 우천리 870-1,경상남도 창녕군 고암면 창밀로 286,35.56764195,128.5084514
장락초등학교,초등학교,충청북도 제천시 장락동 626,충청북도 제천시 죽하로 25,37.1543615,128.222511
구천초등학교,초등학교,전북특별자치도 무주군 설천면 삼공리 314,전북특별자치도 무주군 설천면 구천동로 898,35.90923733,127.7771967
중탑초등학교,초등학교,경기도 성남시 분당구 야탑동 212,경기도 성남시 분당구 벌말로 68,37.41392399,127.1396854
발곡중학교,중학교,경기도 의정부시 신곡동 724-3,경기도 의정부시 회룡로 185,37.72744102,127.0549978
경북과학기술고등학교,고등학교,경상북도 김천시 아포읍 국사리 757-1,경상북도 김천시 아포읍 아포대로 1053,36.15917383,128.2429083
어정초등학교,초등학교,경기도 용인시 기흥구 중동 619-1,경기도 용인시 기흥구 어정로 155,37.27695642,127.1474013
용황초등학교,초등학교,경상북도 경주시 황성동 325-1,경상북도 경주시 원지길30번길 31,35.86427367,129.2215598
대전서원초등학교,초등학교,대전광역시 서구 둔산동 910,대전광역시 서구 문정로 279,36.35962823,127.3939618
경민중학교,중학교,경기도 의정부시 가능동 562,경기도 의정부시 서부로 545,37.74612458,127.0251644
독천초등학교,초등학교,전라남도 영암군 학산면 독천리 85,전라남도 영암군 학산면 영산로 58,34.7283174,126.5644577
양일고등학교,고등학교,경기도 양평군 양평읍 양근리 148,경기도 양평군 양평읍 관문2길 9,37.49437051,127.4934909
현대청운중학교,중학교,울산광역시 동구 서부동 290-1,울산광역시 동구 방어진순환도로 1073,35.53528728,129.4275196
부원중학교,중학교,인천광역시 부평구 부평동 70-131,인천광역시 부평구 경원대로 1339,37.49242189,126.7165915
삼괴고등학교,고등학교,경기도 화성시 우정읍 조암리 139,경기도 화성시 우정읍 장안로 35,37.08982064,126.8222924
호매실중학교,중학교,경기도 수원시 권선구 호매실동 395-27,경기도 수원시 권선구 금호로 32,37.26848379,126.955446
인천길주초등학교,초등학교,인천광역시 계양구 용종동 227-1,인천광역시 계양구 용종로 90,37.54202031,126.7427317
추풍령초등학교,초등학교,충청북도 영동군 추풍령면 추풍령리 375-1,충청북도 영동군 추풍령면 추풍령로2길 7,36.21507951,127.9966215
김천다수초등학교,초등학교,경상북도 김천시 다수동 132-2,경상북도 김천시 영남대로 1286,36.12630771,128.0761682
한아람초등학교,초등학교,경기도 광주시 태전동 702-30,경기도 광주시 태봉로 152,37.38013538,127.2300546
대동고등학교,고등학교,경상북도 포항시 북구 우현동 201-6,경상북도 포항시 북구 우창서길 34,36.05831145,129.3571484
부흥중학교,중학교,인천광역시 부평구 부개동 13-73,인천광역시 부평구 충선로 152,37.50305987,126.7367691
지보초등학교,초등학교,경상북도 예천군 지보면 소화리 520-2,경상북도 예천군 지보면 지보로 136,36.54769325,128.3885904
등촌고등학교,고등학교,서울특별시 강서구 등촌동 691-2,서울특별시 강서구 공항대로39길 115,37.56294522,126.8450461
정수초등학교,초등학교,경상북도 구미시 상모동 114-5,경상북도 구미시 박정희로 120,36.09074836,128.3515292
휘경여자고등학교,고등학교,서울특별시 동대문구 휘경동 43-7,서울특별시 동대문구 한천로 247,37.58190052,127.0674341
이충고등학교,고등학교,경기도 평택시 이충동 657,경기도 평택시 이충로35번길 50,37.0574423,127.0648687
덕과초등학교,초등학교,전북특별자치도 남원시 덕과면 고정리 505-2,전북특별자치도 남원시 덕과면 덕오로 298,35.51421746,127.3537633
위례초등학교,초등학교,경기도 하남시 학암동 665,경기도 하남시 위례순환로 333,37.47713024,127.1494139
송현초등학교,초등학교,경기도 평택시 지산동 675-19,경기도 평택시 경기대로 1432,37.07252189,127.0671042
묵호초등학교,초등학교,강원특별자치도 동해시 발한동 318,강원특별자치도 동해시 발한천길 30,37.55230105,129.1013302
판곡중학교,중학교,경기도 남양주시 호평동 456-3,경기도 남양주시 늘을1로 115,37.66279729,127.2419367
당포초등학교,초등학교,경상북도 문경시 문경읍 당포리 652,경상북도 문경시 문경읍 여우목로 580,36.75243156,128.1525805
태평초등학교,초등학교,경기도 성남시 수정구 태평동 3743,경기도 성남시 수정구 남문로32번길 7,37.44495416,127.1316938
나주동강중학교,중학교,전라남도 나주시 동강면 인동리 759-2,전라남도 나주시 동강면 인동길 25-28,34.93913431,126.559516
의정부여자고등학교,고등학교,경기도 의정부시 가능동 653,경기도 의정부시 신흥로365번길 10,37.75003605,127.0411502
영일중학교,중학교,경기도 수원시 영통구 영통동 1004,경기도 수원시 영통구 매영로 393,37.2496833,127.0758513
인천부광초등학교,초등학교,인천광역시 부평구 부개동 69-6,인천광역시 부평구 충선로 104,37.49907609,126.7366456
포항동성고등학교,고등학교,경상북도 포항시 남구 동해면 도구리 621,경상북도 포항시 남구 동해면 일월로41번길 26,35.98983978,129.4398422
유강초등학교,초등학교,경상북도 포항시 남구 연일읍 유강리 582,경상북도 포항시 남구 연일읍 유강길9번길 39,36.00402752,129.3143894
용인백현고등학교,고등학교,경기도 용인시 기흥구 동백동 664,경기도 용인시 기흥구 동백7로 112,37.2793322,127.1625331
서울신영초등학교,초등학교,서울특별시 영등포구 대림동 781,서울특별시 영등포구 도신로4길 32,37.50100602,126.8960948
부용초등학교,초등학교,전북특별자치도 김제시 백구면 월봉리 57-2,전북특별자치도 김제시 백구면 황토로 1030,35.87623076,126.951677
청남초등학교,초등학교,충청북도 청주시 상당구 영운동 127,충청북도 청주시 상당구 단재로 109,36.6205119,127.4973891
인천여자고등학교,고등학교,인천광역시 연수구 연수동 534-3,인천광역시 연수구 비류대로506번길 14,37.42188142,126.6903145
황산초등학교,초등학교,전라남도 해남군 황산면 남리리 31-8,전라남도 해남군 황산면 시등로 150,34.5759939,126.4285291
과천갈현초등학교,초등학교,경기도 과천시 갈현동 145,경기도 과천시 과천대로8가길 12,37.4118713,126.987648
이화여자대학교사범대학부속이화·금란중학교,중학교,서울특별시 서대문구 대신동 47,서울특별시 서대문구 성산로 520,37.56264282,126.9444886
양평고등학교,고등학교,경기도 양평군 양평읍 양근리 237-1,경기도 양평군 양평읍 양근로 260,37.48542599,127.496038
금성초등학교,초등학교,경상북도 의성군 금성면 대리리 175-1,경상북도 의성군 금성면 탑리길 131,36.26310773,128.6797522
상계중학교,중학교,서울특별시 노원구 상계동 195-5,서울특별시 노원구 노원로 398,37.65260154,127.0689222
미림마이스터고등학교,고등학교,서울특별시 관악구 신림동 1557-1,서울특별시 관악구 호암로 546,37.4661018,126.9319279
문현중학교,중학교,서울특별시 송파구 장지동 838-3,서울특별시 송파구 충민로 99,37.48058417,127.1279464
홍천중학교,중학교,경기도 용인시 수지구 신봉동 28-1,경기도 용인시 수지구 신봉1로71번길 36,37.32110222,127.0764753
산청고등학교,고등학교,경상남도 산청군 산청읍 옥산리 815,경상남도 산청군 산청읍 웅석봉로86번길 9-12,35.40996061,127.8713538
기린초등학교진동분교장,초등학교,강원특별자치도 인제군 기린면 진동리 2리2반 133-3,강원특별자치도 인제군 기린면 설피밭길 432,38.01810769,128.4746114
제물포고등학교,고등학교,인천광역시 중구 전동 37-3,인천광역시 중구 자유공원로 58-9,37.47726936,126.6238449
세중초등학교,초등학교,충청북도 보은군 마로면 세중리 575-2,충청북도 보은군 마로면 세중1길 2,36.38820237,127.8300616
인천동암초등학교,초등학교,인천광역시 부평구 십정동 501,인천광역시 부평구 동암남로35번길 4,37.47210513,126.7067791
창원남중학교,중학교,경상남도 창원시 성산구 외동 257-7,경상남도 창원시 성산구 창원대로 813,35.21397156,128.6797496
서창고등학교,고등학교,경상남도 양산시 삼호동 483,경상남도 양산시 삼호동부로 125,35.41400251,129.1741433
동작고등학교,고등학교,서울특별시 동작구 사당동 236-23,서울특별시 동작구 솔밭로 51,37.48260194,126.9650863
양사초등학교,초등학교,울산광역시 중구 교동 281,울산광역시 중구 장춘로 95,35.55754205,129.3186818
포항장성고등학교,고등학교,경상북도 포항시 북구 장성동 1498-1,경상북도 포항시 북구 법원로 117,36.08583211,129.384586
소화초등학교,초등학교,경기도 수원시 영통구 원천동 51-26,경기도 수원시 영통구 광교중앙로 30,37.27820749,127.0528005
관악중학교,중학교,서울특별시 관악구 봉천동 100-569,서울특별시 관악구 남부순환로237길 60,37.48125828,126.9619123
합덕고등학교,고등학교,충청남도 당진시 합덕읍 소소리 51-5,충청남도 당진시 합덕읍 면천로 1583,36.81339746,126.7602994
모서초등학교,초등학교,경상북도 상주시 모서면 삼포리 202-1,경상북도 상주시 모서면 백화로 1387,36.34306815,127.9610605
공음초등학교,초등학교,전북특별자치도 고창군 공음면 칠암리 519,전북특별자치도 고창군 공음면 공음길 20,35.3768941,126.5114306
송현여자중학교,중학교,대구광역시 달서구 송현동 540,대구광역시 달서구 송현로 156,35.83112106,128.5462157
김해경원고등학교,고등학교,경상남도 김해시 외동 1249-1,경상남도 김해시 우암로 18,35.23185637,128.8618172
신림중학교,중학교,서울특별시 관악구 신림동 133,서울특별시 관악구 신림로 40,37.47032734,126.946004
광양용강초등학교,초등학교,전라남도 광양시 광양읍 용강리 608,전라남도 광양시 광양읍 용강1길 40,34.97577009,127.6104747
대인고등학교,고등학교,인천광역시 서구 공촌동 47-3,인천광역시 서구 서곶로 446,37.55802602,126.6786094
한가람고등학교,고등학교,서울특별시 양천구 목동 909-12,서울특별시 양천구 목동서로 15,37.53746204,126.8840075
부여여자고등학교,고등학교,충청남도 부여군 부여읍 쌍북리 646-10,충청남도 부여군 부여읍 부소로 47,36.28531993,126.9152923
서울송천초등학교,초등학교,서울특별시 강북구 미아동 438,서울특별시 강북구 삼양로20길 29,37.6149052,127.0237354
